date,game_pk,venue,azimuth,roof,game_time_utc,hour_epoch,hour_source,temp_f,wind_speed_mph,wind_dir_deg,wind_gust_mph,precip_prob,precip_in,pressure_mb,dew_f,humidity_pct,conditions,run_line,home_odds,away_odds,pulled_for_date,logged_at
2026-08-05,823106,T-Mobile Park,49,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,83.9,5.8,340,8.1,0,0,1012,56,38.58,Clear,7.5,-138,124,2026-08-05,2026-08-05T21:40:35Z
2026-08-05,825052,Chase Field,,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,105,13.9,160,24.2,6,0,1006,62,24.9,Partially cloudy,8.5,110,-122,2026-08-05,2026-08-05T21:40:35Z
2026-08-05,824158,Daikin Park,343,Retractable,2026-08-05T18:10:00Z,1785952800,obs,91.3,6.8,194,11.4,0,0,1017.3,72,53.3,Partially cloudy,8,-225,200,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824646,Wrigley Field,37,Open,2026-08-05T18:20:00Z,1785952800,obs,80.1,7.4,230,12.8,0,0,1015.4,70.4,72.15,Partially cloudy,10,-114,102,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,822866,Globe Life Field,30,Retractable,2026-08-05T18:35:00Z,1785956400,obs,97.9,7.9,172,18.7,0,0,1015.6,62.6,31.56,Clear,8,-158,142,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824322,Coors Field,4,Open,2026-08-05T19:10:00Z,1785956400,obs,70.1,4.7,270,13.9,0,0,1016.3,49.3,47.64,Partially cloudy,11,139,-155,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824806,Oriole Park at Camden Yards,31,Open,2026-08-05T22:35:00Z,1785970800,fcst,83,5.8,150,12.8,24,0,1017,74.9,76.63,Partially cloudy,8,-140,126,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,823429,Citizens Bank Park,9,Open,2026-08-05T22:40:00Z,1785970800,fcst,81.1,3.4,160,8.1,53,0,1018,76.9,87.28,"Rain, Partially cloudy",9.5,-199,177,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824402,Progressive Field,355,Open,2026-08-05T22:40:00Z,1785970800,fcst,81.9,3.4,30,5.8,17,0,1015,69,64.91,Partially cloudy,7.5,-111,-101,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824482,Great American Ball Park,122,Open,2026-08-05T22:40:00Z,1785970800,fcst,85,3.4,270,5.8,3,0,1015,71,62.92,Partially cloudy,9.5,-169,151,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,823516,Yankee Stadium,75,Open,2026-08-05T23:05:00Z,1785970800,fcst,80,6.9,150,11.4,9,0,1019,70.1,71.84,Partially cloudy,8.5,-149,134,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824728,Fenway Park,45,Open,2026-08-05T23:10:00Z,1785970800,fcst,83.9,5.8,220,10.3,0,0,1018,63.9,51.14,Partially cloudy,8,-133,119,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824889,Truist Park,145,Open,2026-08-05T23:15:00Z,1785970800,fcst,81.9,3.4,180,6.9,33,0,1017,72.9,74.26,Partially cloudy,8,-124,111,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,823753,American Family Field,129,Retractable,2026-08-05T23:40:00Z,1785974400,fcst,70.1,3.4,10,4.7,34,0.012,1015,65.9,86.73,Overcast,7,-127,114,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824082,Kauffman Stadium,46,Open,2026-08-05T23:40:00Z,1785974400,fcst,80,5.8,20,8.1,11,0,1013,72.1,76.84,Partially cloudy,8.5,-114,102,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,823106,T-Mobile Park,49,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,83.9,5.8,340,8.1,0,0,1012,56,38.58,Clear,7.5,-138,124,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,825052,Chase Field,,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,105,13.9,160,24.2,6,0,1006,62,24.9,Partially cloudy,8.5,120,-134,2026-08-05,2026-08-05T22:41:18Z
2026-08-05,824158,Daikin Park,343,Retractable,2026-08-05T18:10:00Z,1785952800,obs,91.3,6.8,194,11.4,0,0,1017.3,72,53.3,Partially cloudy,8,-225,200,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824646,Wrigley Field,37,Open,2026-08-05T18:20:00Z,1785952800,obs,80.1,7.4,230,12.8,0,0,1015.4,70.4,72.15,Partially cloudy,10,-114,102,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,822866,Globe Life Field,30,Retractable,2026-08-05T18:35:00Z,1785956400,obs,97.9,7.9,172,18.7,0,0,1015.6,62.6,31.56,Clear,8,-158,142,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824322,Coors Field,4,Open,2026-08-05T19:10:00Z,1785956400,obs,70.1,4.7,270,13.9,0,0,1016.3,49.3,47.64,Partially cloudy,11,139,-155,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824806,Oriole Park at Camden Yards,31,Open,2026-08-05T22:35:00Z,1785970800,fcst,83,5.8,150,12.8,24,0,1017,74.9,76.63,Partially cloudy,8,-140,126,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,823429,Citizens Bank Park,9,Open,2026-08-05T22:40:00Z,1785970800,fcst,81.1,3.4,160,8.1,53,0,1018,76.9,87.28,"Rain, Partially cloudy",9.5,-199,177,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824402,Progressive Field,355,Open,2026-08-05T22:40:00Z,1785970800,fcst,81.9,3.4,30,5.8,17,0,1015,69,64.91,Partially cloudy,7.5,-111,-101,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824482,Great American Ball Park,122,Open,2026-08-05T22:40:00Z,1785970800,fcst,85,3.4,270,5.8,3,0,1015,71,62.92,Partially cloudy,9.5,-169,151,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,823516,Yankee Stadium,75,Open,2026-08-05T23:05:00Z,1785970800,fcst,80,6.9,150,11.4,9,0,1019,70.1,71.84,Partially cloudy,8,-149,134,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824728,Fenway Park,45,Open,2026-08-05T23:10:00Z,1785970800,fcst,83.9,5.8,220,10.3,0,0,1018,63.9,51.14,Partially cloudy,8,-144,129,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824889,Truist Park,145,Open,2026-08-05T23:15:00Z,1785970800,fcst,81.9,3.4,180,6.9,33,0,1017,72.9,74.26,Partially cloudy,8,-124,111,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,823753,American Family Field,129,Retractable,2026-08-05T23:40:00Z,1785974400,fcst,70.1,3.4,10,4.7,34,0.012,1015,65.9,86.73,Overcast,7,-126,113,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824082,Kauffman Stadium,46,Open,2026-08-05T23:40:00Z,1785974400,fcst,80,5.8,20,8.1,11,0,1013,72.1,76.84,Partially cloudy,8.5,-114,102,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,823106,T-Mobile Park,49,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,83.9,5.8,340,8.1,0,0,1012,56,38.58,Clear,7.5,-148,133,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,825052,Chase Field,,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,105,13.9,160,24.2,6,0,1006,62,24.9,Partially cloudy,8.5,122,-136,2026-08-05,2026-08-05T23:36:43Z
2026-08-05,824158,Daikin Park,343,Retractable,2026-08-05T18:10:00Z,1785952800,obs,91.3,6.8,194,11.4,0,0,1017.3,72,53.3,Partially cloudy,8,-225,200,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824646,Wrigley Field,37,Open,2026-08-05T18:20:00Z,1785952800,obs,80.1,7.4,230,12.8,0,0,1015.4,70.4,72.15,Partially cloudy,10,-114,102,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,822866,Globe Life Field,30,Retractable,2026-08-05T18:35:00Z,1785956400,obs,97.9,7.9,172,18.7,0,0,1015.6,62.6,31.56,Clear,8,-158,142,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824322,Coors Field,4,Open,2026-08-05T19:10:00Z,1785956400,obs,70.1,4.7,270,13.9,0,0,1016.3,49.3,47.64,Partially cloudy,11,139,-155,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824806,Oriole Park at Camden Yards,31,Open,2026-08-05T22:35:00Z,1785970800,obs,86.7,5.2,224,12.8,0,0,1017.5,72.7,63.25,Partially cloudy,8,-140,126,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,823429,Citizens Bank Park,9,Open,2026-08-05T22:40:00Z,1785970800,obs,81.7,5.7,19,6.9,0,0.003,1018.4,76.9,85.54,Partially cloudy,9.5,-199,177,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824402,Progressive Field,355,Open,2026-08-05T22:40:00Z,1785970800,obs,79.1,8,29,5.8,0,0,1016.7,68.9,70.95,Clear,7.5,-111,-101,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824482,Great American Ball Park,122,Open,2026-08-05T22:40:00Z,1785970800,obs,81.5,1.5,356,5.8,0,0,1017.2,70.8,70.28,Partially cloudy,9.5,-169,151,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,823516,Yankee Stadium,75,Open,2026-08-05T23:05:00Z,1785970800,obs,77.5,5.6,116,17.2,100,0.012,1019.1,74.5,90.4,"Rain, Overcast",8,-149,134,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824728,Fenway Park,45,Open,2026-08-05T23:10:00Z,1785970800,obs,84.4,10.4,239,10.3,0,0,1019,61.6,46.39,Partially cloudy,8,-144,129,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824889,Truist Park,145,Open,2026-08-05T23:15:00Z,1785970800,obs,76.8,2.7,29,6.9,0,0,1018.7,71.7,84.19,Partially cloudy,8,-124,111,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,823753,American Family Field,129,Retractable,2026-08-05T23:40:00Z,1785974400,fcst,70.1,5.8,140,9.2,34,0.012,1015,67,90.03,Overcast,7,-126,113,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824082,Kauffman Stadium,46,Open,2026-08-05T23:40:00Z,1785974400,fcst,81.1,5.8,20,8.1,11,0,1013,72.1,74.18,Partially cloudy,8.5,-114,102,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,823106,T-Mobile Park,49,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,81.1,4.7,340,8.1,0,0,1012,53,37.88,Clear,7.5,-148,133,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,825052,Chase Field,,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,105,13.9,160,24.2,6,0,1006,62,24.9,Partially cloudy,8.5,122,-136,2026-08-05,2026-08-06T01:02:13Z
2026-08-05,824158,Daikin Park,343,Retractable,2026-08-05T18:10:00Z,1785952800,obs,91.3,6.8,194,11.4,0,0,1017.3,72,53.3,Partially cloudy,8,-225,200,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824646,Wrigley Field,37,Open,2026-08-05T18:20:00Z,1785952800,obs,80.1,7.4,230,12.8,0,0,1015.4,70.4,72.15,Partially cloudy,10,-114,102,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,822866,Globe Life Field,30,Retractable,2026-08-05T18:35:00Z,1785956400,obs,97.9,7.9,172,18.7,0,0,1015.6,62.6,31.56,Clear,8,-158,142,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824322,Coors Field,4,Open,2026-08-05T19:10:00Z,1785956400,obs,70.1,4.7,270,13.9,0,0,1016.3,49.3,47.64,Partially cloudy,11,139,-155,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824806,Oriole Park at Camden Yards,31,Open,2026-08-05T22:35:00Z,1785970800,obs,86.7,5.2,224,12.8,0,0,1017.5,72.7,63.25,Partially cloudy,8,-140,126,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,823429,Citizens Bank Park,9,Open,2026-08-05T22:40:00Z,1785970800,obs,81.7,5.7,19,6.9,0,0.003,1018.4,76.9,85.54,Partially cloudy,9.5,-199,177,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824402,Progressive Field,355,Open,2026-08-05T22:40:00Z,1785970800,obs,79.1,8,29,5.8,0,0,1016.7,68.9,70.95,Clear,7.5,-111,-101,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824482,Great American Ball Park,122,Open,2026-08-05T22:40:00Z,1785970800,obs,81.5,1.5,356,5.8,0,0,1017.2,70.8,70.28,Partially cloudy,9.5,-169,151,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,823516,Yankee Stadium,75,Open,2026-08-05T23:05:00Z,1785970800,obs,77.5,5.6,116,17.2,100,0.012,1019.1,74.5,90.4,"Rain, Overcast",8,-149,134,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824728,Fenway Park,45,Open,2026-08-05T23:10:00Z,1785970800,obs,84.4,10.4,239,10.3,0,0,1019,61.6,46.39,Partially cloudy,8,-144,129,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824889,Truist Park,145,Open,2026-08-05T23:15:00Z,1785970800,obs,76.8,2.7,29,6.9,0,0,1018.7,71.7,84.19,Partially cloudy,8,-124,111,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,823753,American Family Field,129,Retractable,2026-08-05T23:40:00Z,1785974400,fcst,70.1,5.8,140,9.2,34,0.012,1015,67,90.03,Overcast,7,-126,113,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,824082,Kauffman Stadium,46,Open,2026-08-05T23:40:00Z,1785974400,fcst,81.1,5.8,20,8.1,11,0,1013,72.1,74.18,Partially cloudy,8.5,-114,102,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,823106,T-Mobile Park,49,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,81.1,4.7,340,8.1,0,0,1012,53,37.88,Clear,7.5,-148,133,2026-08-05,2026-08-06T01:57:44Z
2026-08-05,825052,Chase Field,,Retractable,2026-08-06T01:40:00Z,1785981600,fcst,105,13.9,160,24.2,6,0,1006,62,24.9,Partially cloudy,8.5,122,-136,2026-08-05,2026-08-06T01:57:44Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,fcst,89,9.2,200,15,10,0,1019,74,61.52,Partially cloudy,9.5,-172,154,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,fcst,85,5.8,230,11.4,19,0,1018,72.9,67.28,Partially cloudy,9.5,-158,142,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,fcst,85,6.9,280,10.3,6,0,1018,70.1,61.03,Partially cloudy,8,-103,-109,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,fcst,72.9,8.1,80,10.3,1,0,1018,65.9,78.66,Partially cloudy,7.5,-136,122,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,fcst,74,5.8,290,8.1,11,0,1018,69,84.3,Partially cloudy,7.5,102,-114,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,fcst,79.1,5.8,310,6.9,0,0,1014,56,45.18,Clear,7.5,-118,106,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,823430,Citizens Bank Park,9,Open,2026-08-06T22:05:00Z,1786053600,fcst,89,9.2,220,15,1,0,1018,74,61.52,Partially cloudy,9,-329,286,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824729,Fenway Park,45,Open,2026-08-06T23:10:00Z,1786057200,fcst,87,5.8,220,10.3,6,0,1017,74,65.5,Clear,9,-180,161,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824885,Truist Park,145,Open,2026-08-06T23:15:00Z,1786057200,fcst,83,3.4,180,6.9,31,0,1019,72.9,71.71,Partially cloudy,9,-153,137,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824080,Kauffman Stadium,46,Open,2026-08-06T23:40:00Z,1786060800,fcst,83,4.7,60,5.8,1,0,1014,74,74.36,Partially cloudy,9,-116,104,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,825053,Chase Field,,Retractable,2026-08-07T01:40:00Z,1786068000,fcst,106.1,5.8,280,10.3,4,0,1007,62,24.12,Clear,9,-110,-102,2026-08-06,2026-08-06T05:15:13Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,fcst,89,9.2,200,15,10,0,1019,74,61.52,Partially cloudy,9.5,-174,156,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,fcst,85,5.8,230,11.4,19,0,1018,72.9,67.28,Partially cloudy,9.5,-158,142,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,fcst,85,6.9,280,10.3,6,0,1018,70.1,61.03,Partially cloudy,8,-105,-107,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,fcst,72.9,8.1,80,10.3,1,0,1018,65.9,78.66,Partially cloudy,7.5,-134,120,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,fcst,74,5.8,290,8.1,17,0,1018,69,84.3,Partially cloudy,7.5,104,-116,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,fcst,79.1,5.8,310,6.9,0,0,1014,56,45.18,Clear,7.5,-121,109,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,823430,Citizens Bank Park,9,Open,2026-08-06T22:05:00Z,1786053600,fcst,89,9.2,220,15,1,0,1018,74,61.52,Partially cloudy,9,-329,286,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824729,Fenway Park,45,Open,2026-08-06T23:10:00Z,1786057200,fcst,87,5.8,220,10.3,6,0,1017,74,65.5,Clear,9,-180,161,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824885,Truist Park,145,Open,2026-08-06T23:15:00Z,1786057200,fcst,83,3.4,180,6.9,31,0,1019,72.9,71.71,Partially cloudy,9,-153,137,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824080,Kauffman Stadium,46,Open,2026-08-06T23:40:00Z,1786060800,fcst,83,4.7,60,5.8,1,0,1014,74,74.36,Partially cloudy,9,-116,104,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,825053,Chase Field,,Retractable,2026-08-07T01:40:00Z,1786068000,fcst,106.1,5.8,280,10.3,4,0,1007,62,24.12,Clear,9,-110,-102,2026-08-06,2026-08-06T06:12:05Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,fcst,89,9.2,200,15,10,0,1019,74,61.52,Partially cloudy,9.5,-192,171,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,fcst,85,5.8,230,11.4,19,0,1018,72.9,67.28,Partially cloudy,9.5,-158,142,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,fcst,85,6.9,280,10.3,6,0,1018,70.1,61.03,Partially cloudy,8,-114,102,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,fcst,72.9,8.1,80,10.3,1,0,1018,65.9,78.66,Partially cloudy,7.5,-134,120,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,fcst,74,5.8,290,8.1,17,0,1018,69,84.3,Partially cloudy,7.5,104,-116,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,fcst,79.1,5.8,310,6.9,0,0,1014,56,45.18,Clear,7.5,-121,109,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,823430,Citizens Bank Park,9,Open,2026-08-06T22:05:00Z,1786053600,fcst,89,9.2,220,15,1,0,1018,74,61.52,Partially cloudy,9,-329,286,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824729,Fenway Park,45,Open,2026-08-06T23:10:00Z,1786057200,fcst,87,5.8,220,10.3,6,0,1017,74,65.5,Clear,9,-180,161,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824885,Truist Park,145,Open,2026-08-06T23:15:00Z,1786057200,fcst,83,3.4,180,6.9,31,0,1019,72.9,71.71,Partially cloudy,9,-153,137,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824080,Kauffman Stadium,46,Open,2026-08-06T23:40:00Z,1786060800,fcst,83,4.7,60,5.8,1,0,1014,74,74.36,Partially cloudy,9,-116,104,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,825053,Chase Field,,Retractable,2026-08-07T01:40:00Z,1786068000,fcst,106.1,5.8,280,10.3,4,0,1007,62,24.12,Clear,9,-110,-102,2026-08-06,2026-08-06T08:23:58Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,fcst,89,9.2,200,15,10,0,1019,74,61.52,Partially cloudy,9.5,-192,171,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,fcst,85,5.8,230,11.4,19,0,1018,72.9,67.28,Partially cloudy,9.5,-158,142,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,fcst,85,6.9,280,10.3,6,0,1018,70.1,61.03,Partially cloudy,7.5,-114,102,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,fcst,72.9,8.1,80,10.3,1,0,1018,65.9,78.66,Partially cloudy,7.5,-134,120,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,fcst,74,5.8,290,8.1,17,0,1018,69,84.3,Partially cloudy,7.5,104,-116,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,fcst,79.1,5.8,310,6.9,0,0,1014,56,45.18,Clear,7.5,-121,109,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,823430,Citizens Bank Park,9,Open,2026-08-06T22:05:00Z,1786053600,fcst,89,9.2,220,15,1,0,1018,74,61.52,Partially cloudy,9,-329,286,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824729,Fenway Park,45,Open,2026-08-06T23:10:00Z,1786057200,fcst,87,5.8,220,10.3,6,0,1017,74,65.5,Clear,9,-180,161,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824885,Truist Park,145,Open,2026-08-06T23:15:00Z,1786057200,fcst,83,3.4,180,6.9,31,0,1019,72.9,71.71,Partially cloudy,9,-153,137,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824080,Kauffman Stadium,46,Open,2026-08-06T23:40:00Z,1786060800,fcst,83,4.7,60,5.8,1,0,1014,74,74.36,Partially cloudy,9,-116,104,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,825053,Chase Field,,Retractable,2026-08-07T01:40:00Z,1786068000,fcst,106.1,5.8,280,10.3,4,0,1007,62,24.12,Clear,9,-110,-102,2026-08-06,2026-08-06T09:37:36Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,fcst,90.1,8.1,200,13.9,2,0,1019,76,63.53,Clear,9.5,-192,171,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,fcst,85,5.8,230,11.4,11,0,1019,72.9,67.28,Partially cloudy,9.5,-165,148,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,fcst,85,6.9,280,9.2,4,0,1018,69,58.81,Partially cloudy,7.5,-116,104,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,fcst,74,6.9,90,9.2,2,0.004,1018,65.9,75.86,Partially cloudy,7.5,-134,120,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,fcst,74,5.8,170,9.2,17,0,1017,69,84.3,Overcast,7.5,104,-116,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,fcst,79.1,5.8,310,6.9,0,0,1014,56,45.18,Clear,7.5,-125,112,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,823430,Citizens Bank Park,9,Open,2026-08-06T22:05:00Z,1786053600,fcst,89,8.1,220,15,20,0,1018,74.9,63.4,Partially cloudy,9,-337,293,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824729,Fenway Park,45,Open,2026-08-06T23:10:00Z,1786057200,fcst,87,5.8,230,10.3,9,0,1017,74,65.5,Partially cloudy,9,-180,161,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824885,Truist Park,145,Open,2026-08-06T23:15:00Z,1786057200,fcst,81.9,3.4,330,6.9,49,0,1020,72.9,74.26,Partially cloudy,9,-140,126,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824080,Kauffman Stadium,46,Open,2026-08-06T23:40:00Z,1786060800,fcst,83,4.7,60,5.8,9,0,1014,74,74.36,Partially cloudy,9,-118,106,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,825053,Chase Field,,Retractable,2026-08-07T01:40:00Z,1786068000,fcst,105,6.9,290,11.4,6,0,1008,62,24.9,Partially cloudy,9,-108,-104,2026-08-06,2026-08-06T14:13:20Z
2026-08-06,824804,Oriole Park at Camden Yards,31,Open,2026-08-06T16:35:00Z,1786035600,obs,89.4,7.9,326,16.1,0,0,1019.9,75.4,63.42,Partially cloudy,9.5,-192,171,2026-08-06,2026-08-07T02:20:52Z
2026-08-06,824481,Great American Ball Park,122,Open,2026-08-06T16:40:00Z,1786035600,obs,84.7,7.4,171,11.4,0,0,1020.1,71.1,63.91,Partially cloudy,9,-162,145,2026-08-06,2026-08-07T02:20:52Z
2026-08-06,824401,Progressive Field,355,Open,2026-08-06T17:10:00Z,1786035600,obs,82.2,5.9,318,17.2,0,0,1019.3,66.8,59.71,Partially cloudy,7,-131,118,2026-08-06,2026-08-07T02:20:52Z
2026-08-06,823754,American Family Field,129,Retractable,2026-08-06T18:10:00Z,1786039200,obs,73.8,10.7,108,9.2,0,0,1019.7,64.5,72.79,Overcast,7.5,-116,104,2026-08-06,2026-08-07T02:20:52Z
2026-08-06,824664,Wrigley Field,37,Open,2026-08-06T18:20:00Z,1786039200,obs,76.8,6,180,8.1,0,0,1018.8,67.5,73.06,Overcast,7.5,100,-112,2026-08-06,2026-08-07T02:20:52Z
2026-08-06,823105,T-Mobile Park,49,Retractable,2026-08-06T20:10:00Z,1786046400,obs,78.7,5.8,312,5.8,0,0,1015.1,56.2,45.96,Clear,7.5,-111,-101,2026-08-06,2026-08-07T02:20:52Z
