name,team,pa,power,eye,barrel,hh,osw,zsw,swstr,zone,heart_rv,shadow_rv,chase_rv,waste_rv
Blaze Jordan,,199,24.69,2.49,10.1,45.0,35.7,73.4,11.3,49.3,-3.7082826139726555,-6.130416137844238,1.5271873819015747,2.9199684339870013
Kazuma Okamoto,,604,28.58,9.23,13.6,44.4,27.6,68.1,15.6,48.7,3.879574535257772,-11.914801773081898,11.065717751130252,10.249237037350696
Adolis García,,259,24.91,8.86,9.3,48.0,29.8,63.5,15.7,46.3,-12.290113594812576,-10.350941925679166,4.39555015284819,6.184902649331878
Bryan Torres,,177,9.18,3.26,3.3,25.8,27.2,62.3,9.3,50.1,-5.580941643134401,-4.352857497410356,3.858753004581493,3.555950825329368
Austin Slater,,74,5.03,7.09,2.3,18.2,28.7,66.1,13.0,47.9,-4.111151555321002,-2.584472308070107,1.8183030863440215,0.9305304527369295
Jorge Polanco,,145,12.03,5.86,4.0,31.0,30.1,61.8,10.8,47.0,-7.596176487520559,-13.215887214963104,3.0043149029778426,2.5813935229023195
Luis Rengifo,,354,13.43,9.07,4.1,34.3,30.6,70.5,9.8,45.9,-9.918877840605242,-14.361998412223604,11.082452268907376,4.594929511131708
Yordan Alvarez,,654,35.2,13.5,16.3,53.2,29.0,61.8,8.6,43.6,10.227403337128676,7.037474431501977,22.501173233253372,16.976366800342852
Héctor Rodríguez,,131,14.82,5.25,5.7,33.0,41.0,71.9,15.8,45.9,1.2546925946090808,-5.448863931704426,-0.5695030068189026,2.272112690392837
Ian Happ,,606,25.36,11.71,11.5,42.5,23.7,65.0,13.2,47.7,-8.735678720656075,-28.471904196705722,24.84632032838804,15.792786928377616
Juan Soto,,444,30.62,12.44,14.0,48.4,20.8,62.3,8.2,46.7,-3.9542318314179576,9.700170431166306,19.387385257140238,8.328039877104104
Victor Bericoto,,88,29.39,3.15,12.7,49.2,42.8,73.9,17.1,47.3,1.6642967942736377,-5.079855617731749,-0.1320898003989902,0.7442092636706539
Andrew Knizner,,60,15.26,9.02,7.0,30.2,38.0,61.2,12.6,41.9,-0.8729630438530178,-2.1801613279561223,0.25571678629110084,2.077279769949183
Jim Jarvis,,124,13.54,5.29,3.3,37.0,28.0,62.0,8.3,47.7,-9.228990099156112,0.2070483895637332,1.5197994074119916,1.7352676355508572
Connor Wong,,233,14.41,4.37,4.6,35.3,31.9,64.4,11.7,48.3,-3.4253508426303636,-9.689802862889998,4.094813168091012,4.417213048603761
Jarren Duran,,584,22.23,5.61,9.6,40.2,34.8,68.7,17.2,47.8,-9.72188800035196,-32.2582825716276,3.283060114785466,8.074057749517245
Rece Hinds,,59,9.14,15.1,0.0,35.7,38.1,73.4,22.8,41.4,-3.599069557287513,-4.890753976585359,1.8541028182206138,1.284973668541096
Nelson Velázquez,,108,36.86,6.45,14.3,63.5,31.8,66.6,19.8,48.8,-1.9386838090488672,-4.064579511721729,1.9563442735269732,1.8547524463038128
Tsung-Che Cheng,,44,13.32,5.24,7.7,23.1,29.3,67.5,17.6,50.3,-1.5863685652345416,-2.37462766675302,0.8742138691308603,0.4043777434169891
Brice Matthews,,226,19.84,8.05,8.6,37.1,25.3,67.6,16.3,49.6,-8.918171355799192,-15.518123308064526,6.9158499266880575,3.3652114947982907
MJ Melendez,,144,30.0,11.52,11.1,55.6,29.5,67.4,16.1,45.4,-5.14722326455928,-8.252761051662686,7.212150106169023,2.8730782634111187
